date,zone,population,temperature,rainfall,industrial_index,water_demand,month,day,dayofweek,year,water_demand_lag_1,water_demand_lag_7,water_demand_lag_14,temperature_lag_1,demand_roll_mean_7,demand_roll_std_7,month_sin,month_cos,dow_sin,dow_cos,day_sin,day_cos,zone_encoded
2023-07-03,East Delhi,32000000.0,28.0646008884436,19.847063784807474,67.8365678504255,4816766508.430851,7,3,0,2023,4817083162.747505,4820194287.892032,4817922033.531995,28.695871508854495,4817976014.076086,1025050.4331639577,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.5712682150947923,0.8207634412072763,1
2023-07-04,East Delhi,32000000.0,27.433330268032705,24.020647864533927,69.52021380659983,4816449854.114196,7,4,1,2023,4816766508.430851,4819574833.764227,4818814754.003981,28.0646008884436,4817529588.411796,883387.3311608324,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,1
2023-07-05,East Delhi,32000000.0,27.300717434111437,18.68868237229323,74.12772285441748,4817276733.935392,7,5,2,2023,4816449854.114196,4818955379.636423,4819707474.475966,27.433330268032705,4817289781.883077,620583.5469735261,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,1
2023-07-06,East Delhi,32000000.0,27.168104600190166,13.356716880052529,78.73523190223513,4818103613.75659,7,6,3,2023,4817276733.935392,4818335925.508619,4820600194.947952,27.300717434111437,4817256594.48993,558411.3842383651,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,1
2023-07-07,East Delhi,32000000.0,27.035491766268898,8.024751387811829,83.34274095005279,4818930493.577786,7,7,4,2023,4818103613.75659,4817716471.380815,4820065706.066025,27.168104600190166,4817430026.232354,841708.6848456704,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,1
2023-07-08,East Delhi,32000000.0,32.64554160850781,10.140139660313647,72.67260874812416,4816885510.377685,7,8,5,2023,4818930493.577786,4817399817.064159,4820108566.674694,27.035491766268898,4817356553.848573,866856.259207623,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,1
2023-07-09,East Delhi,32000000.0,38.25559145074672,12.255527932815466,62.002476546195545,4814840527.177583,7,9,6,2023,4816885510.377685,4817083162.747505,4820151427.283362,32.64554160850781,4817036177.338583,1293947.3458310338,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1
2023-07-10,East Delhi,32000000.0,37.805486008464285,12.425893428398481,62.58900829205087,4814977110.89765,7,10,0,2023,4814840527.177583,4816766508.430851,4820194287.892032,38.25559145074672,4816780549.1195545,1514123.0237636287,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8978045395707416,-0.4403941515576344,1
2023-07-11,East Delhi,32000000.0,37.35538056618185,12.596258923981496,63.17554003790619,4815113694.617717,7,11,1,2023,4814977110.89765,4816449854.114196,4819574833.764227,37.805486008464285,4816589669.191486,1641615.5610509021,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,1
2023-07-12,East Delhi,32000000.0,36.905275123899415,12.766624419564511,63.76207178376151,4815250278.337784,7,12,2,2023,4815113694.617717,4817276733.935392,4818955379.636423,37.35538056618185,4816300175.534685,1678524.8363312476,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,1
2023-07-13,East Delhi,32000000.0,36.45516968161698,12.936989915147526,64.34860352961684,4815386862.057852,7,13,3,2023,4815250278.337784,4818103613.75659,4818335925.508619,36.905275123899415,4815912068.149151,1496219.371443511,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,1
2023-07-14,East Delhi,32000000.0,36.005064239334544,13.107355410730541,64.93513527547216,4815523445.777919,7,14,4,2023,4815386862.057852,4818930493.577786,4817716471.380815,36.45516968161698,4815425347.034884,684822.0720977398,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,1
2023-07-15,East Delhi,32000000.0,35.55495879705211,13.277720906313556,65.52166702132747,4815660029.497986,7,15,5,2023,4815523445.777919,4816885510.377685,4817399817.064159,36.005064239334544,4815250278.337785,295054.5578083864,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,1
2023-07-16,East Delhi,32000000.0,35.10485335476968,13.448086401896571,66.1081987671828,4815796613.218053,7,16,6,2023,4815660029.497986,4814840527.177583,4817083162.747505,35.55495879705211,4815386862.057851,295054.55780660216,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1
2023-07-17,East Delhi,32000000.0,34.654747912487245,13.618451897479584,66.69473051303812,4815933196.93812,7,17,0,2023,4815796613.218053,4814977110.89765,4816766508.430851,35.10485335476968,4815523445.777919,295054.5578048179,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1
2023-07-18,East Delhi,32000000.0,34.20464247020481,13.788817393062601,67.28126225889345,4816069780.658188,7,18,1,2023,4815933196.93812,4815113694.617717,4816449854.114196,34.654747912487245,4815660029.497986,295054.5578032728,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,1
2023-07-19,East Delhi,32000000.0,33.754537027922375,13.959182888645614,67.86779400474877,4816206364.378255,7,19,2,2023,4816069780.658188,4815250278.337784,4817276733.935392,34.20464247020481,4815796613.218053,295054.5578017277,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,1
2023-07-20,East Delhi,32000000.0,33.30443158563994,14.12954838422863,68.45432575060408,4816342948.098322,7,20,3,2023,4816206364.378255,4815386862.057852,4818103613.75659,33.754537027922375,4815933196.93812,295054.55780042167,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,1
2023-07-21,East Delhi,32000000.0,32.854326143357504,14.299913879811644,69.04085749645941,4816479531.818389,7,21,4,2023,4816342948.098322,4815523445.777919,4818930493.577786,33.30443158563994,4816069780.658187,295054.5577991156,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,1
2023-07-22,East Delhi,32000000.0,32.40422070107507,14.470279375394659,69.62738924231473,4816616115.538456,7,22,5,2023,4816479531.818389,4815660029.497986,4816885510.377685,32.854326143357504,4816206364.378255,295054.5577978096,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1
2023-07-23,East Delhi,32000000.0,31.954115258792633,14.640644870977674,70.21392098817006,4816752699.258523,7,23,6,2023,4816616115.538456,4815796613.218053,4814840527.177583,32.40422070107507,4816342948.098322,295054.5577965036,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1
2023-07-24,East Delhi,32000000.0,31.504009816510198,14.811010366560689,70.80045273402538,4816889282.97859,7,24,0,2023,4816752699.258523,4815933196.93812,4814977110.89765,31.954115258792633,4816479531.818389,295054.5577951976,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.9884683243281114,0.15142777750457667,1
2023-07-25,East Delhi,32000000.0,31.053904374227766,14.981375862143704,71.3869844798807,4817025866.698658,7,25,1,2023,4816889282.97859,4816069780.658188,4815113694.617717,31.504009816510198,4816616115.538456,295054.5577943698,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.9377521321470804,0.3473052528448203,1
2023-07-26,East Delhi,32000000.0,30.60379893194533,15.151741357726719,71.97351622573602,4817162450.418725,7,26,2,2023,4817025866.698658,4816206364.378255,4815250278.337784,31.053904374227766,4816752699.258523,295054.5577935421,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8486442574947509,0.5289640103269624,1
2023-07-27,East Delhi,32000000.0,30.153693489662896,15.322106853309734,72.56004797159135,4817299034.138792,7,27,3,2023,4817162450.418725,4816342948.098322,4815386862.057852,30.60379893194533,4816889282.978591,295054.55779271433,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.72479278722912,0.6889669190756865,1
2023-07-28,East Delhi,32000000.0,30.68385619662894,12.286116357150648,79.95001583032384,4817861770.812747,7,28,4,2023,4817299034.138792,4816479531.818389,4815523445.777919,30.153693489662896,4817086745.69207,413771.08490758896,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5712682150947924,0.8207634412072763,1
2023-07-29,East Delhi,32000000.0,30.87185067852586,11.784487777669629,80.02441982505904,4818049088.312654,7,29,5,2023,4817861770.812747,4816616115.538456,4815660029.497986,30.68385619662894,4817291456.088385,489643.61488993425,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.3943558551133187,0.9189578116202306,1
2023-07-30,East Delhi,32000000.0,31.059845160422775,11.282859198188609,80.09882381979426,4818236405.81256,7,30,6,2023,4818049088.312654,4816752699.258523,4815796613.218053,30.87185067852586,4817503414.167533,536453.2731891912,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.20129852008866114,0.9795299412524943,1
2023-07-31,East Delhi,32000000.0,31.247839642319693,10.781230618707589,80.17322781452947,4818423723.312467,7,31,0,2023,4818236405.81256,4816889282.97859,4815933196.93812,31.059845160422775,4817722619.929515,556798.3369676031,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0,1
2023-08-01,East Delhi,32000000.0,31.435834124216612,10.27960203922657,80.24763180926467,4818611040.812373,8,1,1,2023,4818423723.312467,4817025866.698658,4816069780.658188,31.247839642319693,4817949073.3743305,548483.4834947253,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,1
2023-08-02,East Delhi,32000000.0,31.62382860611353,9.77797345974555,80.32203580399988,4818798358.31228,8,2,2,2023,4818611040.812373,4817162450.418725,4816206364.378255,31.435834124216612,4818182774.501982,504182.5896238329,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,1
2023-08-03,East Delhi,32000000.0,31.811823088010446,9.27634488026453,80.3964397987351,4818985675.812186,8,3,3,2023,4818798358.31228,4817299034.138792,4816342948.098322,31.62382860611353,4818423723.312467,404652.0483812114,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763,1
2023-08-04,East Delhi,32000000.0,31.999817569907364,8.77471630078351,80.47084379347031,4819172993.312093,8,4,4,2023,4818985675.812186,4817861770.812747,4816479531.818389,31.811823088010446,4818611040.812373,404652.0483807332,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866,1
2023-08-05,East Delhi,32000000.0,30.7993767532403,7.66138347931371,79.40720427527322,4818576997.254729,8,5,5,2023,4819172993.312093,4818049088.312654,4816616115.538456,31.999817569907364,4818686456.375526,323526.2697388404,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,1
2023-08-06,East Delhi,32000000.0,29.598935936573238,6.548050657843911,78.34356475707612,4817981001.197367,8,6,6,2023,4818576997.254729,4818236405.81256,4816752699.258523,30.7993767532403,4818649970.001927,390260.2111037414,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1
2023-08-07,East Delhi,32000000.0,28.398495119906173,5.43471783637411,77.27992523887903,4817385005.140003,8,7,0,2023,4817981001.197367,4818423723.312467,4816889282.97859,29.598935936573238,4818501581.691576,620300.0748420698,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.9884683243281114,0.1514277775045767,1
2023-08-08,East Delhi,32000000.0,30.06738049838648,6.333693794461892,76.75264790656381,4817440901.537623,8,8,1,2023,4817385005.140003,4818611040.812373,4817025866.698658,28.398495119906173,4818334418.93804,733267.8550813077,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,1
2023-08-09,East Delhi,32000000.0,31.73626587686679,7.232669752549674,76.22537057424859,4817496797.935244,8,9,2,2023,4817440901.537623,4818798358.31228,4817162450.418725,30.06738049838648,4818148481.741321,760531.743504187,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,1
2023-08-10,East Delhi,32000000.0,33.40515125534709,8.131645710637455,75.69809324193338,4817552694.332864,8,10,3,2023,4817496797.935244,4818985675.812186,4817299034.138792,31.73626587686679,4817943770.101418,686922.1125750963,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344,1
2023-08-11,East Delhi,32000000.0,35.074036633827404,9.030621668725237,75.17081590961816,4817608590.730484,8,11,4,2023,4817552694.332864,4819172993.312093,4817861770.812747,33.40515125534709,4817720284.018331,424834.32774289674,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,1
2023-08-12,East Delhi,32000000.0,36.742922012307716,9.929597626813019,74.64353857730293,4817664487.128104,8,12,5,2023,4817608590.730484,4818576997.254729,4818049088.312654,35.074036633827404,4817589925.428812,197107.17333664442,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,1
2023-08-13,East Delhi,32000000.0,38.41180739078802,10.8285735849008,74.11626124498771,4817720383.525724,8,13,6,2023,4817664487.128104,4817981001.197367,4818236405.81256,36.742922012307716,4817552694.332864,120750.01963121006,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1
2023-08-14,East Delhi,32000000.0,38.13312029760327,12.540866015022164,76.77332770274401,4819476966.734618,8,14,0,2023,4817720383.525724,4817385005.140003,4818423723.312467,38.41180739078802,4817851545.989237,723072.3599772318,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.29936312297335804,-0.9541392564000488,1
2023-08-15,East Delhi,32000000.0,37.85443320441853,14.25315844514353,79.4303941605003,4821233549.943512,8,15,1,2023,4819476966.734618,4817440901.537623,4818611040.812373,38.13312029760327,4818393352.904365,1434772.953856832,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,1
2023-08-16,East Delhi,32000000.0,37.575746111233784,15.965450875264894,82.08746061825659,4822990133.152405,8,16,2,2023,4821233549.943512,4817496797.935244,4818798358.31228,37.85443320441853,4819178115.078245,2174360.3168122275,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,1
2023-08-17,East Delhi,32000000.0,37.29705901804903,17.677743305386258,84.74452707601289,4824746716.361299,8,17,3,2023,4822990133.152405,4817552694.332864,4818985675.812186,37.575746111233784,4820205832.510879,2867663.465980532,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,1
2023-08-18,East Delhi,32000000.0,39.73034534514029,5.672984252942456,78.27821083897837,4820090299.789088,8,18,4,2023,4824746716.361299,4817608590.730484,4819172993.312093,37.29705901804903,4820560362.376393,2637195.6535274363,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,1
2023-08-19,East Delhi,32000000.0,38.6767342255426,15.165658794373735,65.02004105548234,4818992843.526403,8,19,5,2023,4820090299.789088,4817664487.128104,4818576997.254729,39.73034534514029,4820750127.57615,2434055.311753611,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,1
2023-08-20,East Delhi,32000000.0,35.54688738120157,12.290501080386381,65.53514918056621,4817855524.121024,8,20,6,2023,4818992843.526403,4817720383.525724,4817981001.197367,38.6767342255426,4820769433.375479,2406398.5094666574,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1
2023-08-21,East Delhi,32000000.0,32.41704053686054,9.415343366399028,66.05025730565006,4816718204.715646,8,21,0,2023,4817855524.121024,4819476966.734618,4817385005.140003,35.54688738120157,4820375324.515625,2840165.8930652766,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1
2023-08-22,East Delhi,32000000.0,29.287193692519512,6.540185652411673,66.56536543073393,4815580885.3102665,8,22,1,2023,4816718204.715646,4821233549.943512,4817440901.537623,32.41704053686054,4819567800.99659,3318752.0388701423,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,1
2023-08-23,East Delhi,32000000.0,34.939428650519346,12.289021930481171,80.51485849911602,4821180450.740372,8,23,2,2023,4815580885.3102665,4822990133.152405,4817496797.935244,29.287193692519512,4819309274.937728,3068797.8732898026,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355,1
2023-08-24,East Delhi,32000000.0,34.77624339652605,12.506025090421023,78.8015201481325,4820508587.045841,8,24,3,2023,4821180450.740372,4824746716.361299,4817552694.332864,34.939428650519346,4818703827.892663,2074115.8658532123,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9884683243281114,0.15142777750457667,1
2023-08-25,East Delhi,32000000.0,34.61305814253274,12.723028250360876,77.08818179714898,4819836723.351311,8,25,4,2023,4820508587.045841,4820090299.789088,4817608590.730484,34.77624339652605,4818667602.687266,2047913.641246021,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9377521321470804,0.3473052528448203,1
2023-08-26,East Delhi,32000000.0,34.449872888539446,12.940031410300728,75.37484344616547,4819164859.65678,8,26,5,2023,4819836723.351311,4818992843.526403,4817664487.128104,34.61305814253274,4818692176.4201765,2053491.2346153737,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8486442574947509,0.5289640103269624,1
2023-08-27,East Delhi,32000000.0,34.28668763454615,13.15703457024058,73.66150509518195,4818492995.96225,8,27,6,2023,4819164859.65678,4817855524.121024,4817720383.525724,34.449872888539446,4818783243.826066,2024129.046532027,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.72479278722912,0.6889669190756865,1
2023-08-28,East Delhi,32000000.0,34.12350238055285,13.374037730180431,71.94816674419843,4817821132.267719,8,28,0,2023,4818492995.96225,4816718204.715646,4819476966.734618,34.28668763454615,4818940804.904935,1873947.8848236406,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5712682150947924,0.8207634412072763,1
2023-08-29,East Delhi,32000000.0,33.960317126559545,13.591040890120285,70.23482839321491,4817149268.57319,8,29,1,2023,4817821132.267719,4815580885.3102665,4821233549.943512,34.12350238055285,4819164859.656781,1451391.4629741332,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.3943558551133187,0.9189578116202306,1
2023-08-30,East Delhi,32000000.0,33.79713187256625,13.808044050060136,68.52149004223139,4816477404.878659,8,30,2,2023,4817149268.57319,4821180450.740372,4822990133.152405,33.960317126559545,4818492995.962251,1451391.462973894,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.20129852008866114,0.9795299412524943,1
2023-08-31,East Delhi,32000000.0,33.63394661857295,14.025047209999988,66.80815169124787,4815805541.184129,8,31,3,2023,4816477404.878659,4820508587.045841,4824746716.361299,33.79713187256625,4817821132.26772,1451391.462973655,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,1
2023-09-01,East Delhi,32000000.0,33.47076136457965,14.24205036993984,65.09481334026437,4815133677.489598,9,1,4,2023,4815805541.184129,4819836723.351311,4820090299.789088,33.63394661857295,4817149268.57319,1451391.4629734159,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,1
2023-09-02,East Delhi,32000000.0,33.307576110586346,14.459053529879693,63.381474989280846,4814461813.795068,9,2,5,2023,4815133677.489598,4819164859.65678,4818992843.526403,33.47076136457965,4816477404.878659,1451391.462973177,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,1
2023-09-03,East Delhi,32000000.0,33.14439085659305,14.676056689819545,61.66813663829733,4813789950.100537,9,3,6,2023,4814461813.795068,4818492995.96225,4817855524.121024,33.307576110586346,4815805541.184129,1451391.4629729379,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1
2023-09-04,East Delhi,32000000.0,33.347626755521475,14.04736462641729,68.17869520552249,4814980039.185205,9,4,0,2023,4813789950.100537,4817821132.267719,4816718204.715646,33.14439085659305,4815399670.743769,1162250.2245080892,-1.0,-1.8369701987210297e-16,0.0,1.0,0.72479278722912,0.6889669190756866,1
2023-09-05,East Delhi,32000000.0,33.550862654449894,13.418672563015033,74.68925377274763,4816170128.269873,9,5,1,2023,4814980039.185205,4817149268.57319,4815580885.3102665,33.347626755521475,4815259793.557581,957471.1788977507,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,1
2023-09-06,East Delhi,32000000.0,33.75409855337832,12.789980499612778,81.1998123399728,4817360217.354541,9,6,2,2023,4816170128.269873,4816477404.878659,4821180450.740372,33.550862654449894,4815385909.625565,1177452.922619555,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,1
2023-09-07,East Delhi,32000000.0,33.557647865652605,3.1958189563340635,77.03490503542189,4817343601.66604,9,7,3,2023,4817360217.354541,4815805541.184129,4820508587.045841,33.75409855337832,4815605632.551552,1392652.902490008,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,1
2023-09-08,East Delhi,32000000.0,26.781447987047205,9.99039661094909,75.42529470443476,4815906587.935584,9,8,4,2023,4817343601.66604,4815133677.489598,4819836723.351311,33.557647865652605,4815716048.32955,1379576.2450442568,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,1
2023-09-09,East Delhi,32000000.0,27.911562822924957,10.690386822999692,67.66824748232231,4815460889.494504,9,9,5,2023,4815906587.935584,4814461813.795068,4819164859.65678,26.781447987047205,4815858773.429469,1275982.7767861986,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204,1
2023-09-10,East Delhi,32000000.0,29.194937446799656,8.94424275711403,71.19993220825896,4815499939.48489,9,10,6,2023,4815460889.494504,4813789950.100537,4818492995.96225,27.911562822924957,4816103057.6272335,930931.4984143963,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1
2023-09-11,East Delhi,32000000.0,30.47831207067436,7.198098691228367,74.7316169341956,4815538989.475276,9,11,0,2023,4815499939.48489,4814980039.185205,4817821132.267719,29.194937446799656,4816182907.668673,837871.4085441922,-1.0,-1.8369701987210297e-16,0.0,1.0,0.7907757369376989,-0.6121059825476626,1
2023-09-12,East Delhi,32000000.0,31.76168669454906,5.451954625342705,78.26330166013224,4815578039.465662,9,12,1,2023,4815538989.475276,4816170128.269873,4817149268.57319,30.47831207067436,4816098323.553785,868695.5648245264,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,1
2023-09-13,East Delhi,32000000.0,31.048061009580756,4.562372886169197,75.30652317043183,4815478986.172486,9,13,2,2023,4815578039.465662,4817360217.354541,4816477404.878659,31.76168669454906,4815829576.2420635,684765.0339905074,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,1
2023-09-14,East Delhi,32000000.0,30.33443532461245,3.672791146995688,72.34974468073142,4815379932.879311,9,14,3,2023,4815478986.172486,4817343601.66604,4815805541.184129,31.048061009580756,4815549052.129674,169542.83453221523,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,1
2023-09-15,East Delhi,32000000.0,29.620809639644143,2.78320940782218,69.39296619103101,4815280879.586136,9,15,4,2023,4815379932.879311,4815906587.935584,4815133677.489598,30.33443532461245,4815459665.2226095,100517.96105218337,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,1
2023-09-16,East Delhi,32000000.0,28.90718395467584,1.893627668648671,66.4361877013306,4815181826.29296,9,16,5,2023,4815280879.586136,4815460889.494504,4814461813.795068,29.620809639644143,4815419799.05096,145310.56021352022,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,1
2023-09-17,East Delhi,32000000.0,27.318413822140514,9.364206622863385,75.32681488412467,4816776407.114931,9,17,6,2023,4815181826.29296,4815499939.48489,4813789950.100537,28.90718395467584,4815602151.569537,536638.7388672367,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1
2023-09-18,East Delhi,32000000.0,25.729643689605183,16.8347855770781,84.21744206691874,4818370987.936902,9,18,0,2023,4816776407.114931,4815538989.475276,4814980039.185205,27.318413822140514,4816006722.778341,1172220.6244603272,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1
2023-09-19,East Delhi,32000000.0,26.11255663098425,15.539802071149015,82.39081786487326,4818175454.847554,9,19,1,2023,4818370987.936902,4815578039.465662,4816170128.269873,25.729643689605183,4816377782.118612,1402405.1555522264,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,1
2023-09-20,East Delhi,32000000.0,26.49546957236332,14.244818565219932,80.56419366282778,4817979921.758205,9,20,2,2023,4818175454.847554,4815478986.172486,4817360217.354541,26.11255663098425,4816735058.630857,1452924.2381310225,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,1
2023-09-21,East Delhi,32000000.0,26.878382513742388,12.949835059290848,78.7375694607823,4817784388.668858,9,21,3,2023,4817979921.758205,4815379932.879311,4817343601.66604,26.49546957236332,4817078552.315078,1360437.7603637727,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423,1
2023-09-22,East Delhi,32000000.0,27.261295455121456,11.654851553361762,76.91094525873682,4817588855.579509,9,22,4,2023,4817784388.668858,4815280879.586136,4815906587.935584,26.878382513742388,4817408263.171274,1108494.6879585222,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213,1
2023-09-23,East Delhi,32000000.0,27.644208396500524,10.359868047432677,75.08432105669132,4817393322.490161,9,23,5,2023,4817588855.579509,4815181826.29296,4815460889.494504,27.261295455121456,4817724191.199446,534959.6958866509,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1
