date,zone,population,temperature,rainfall,industrial_index,water_demand
2023-10-11,South Delhi,32000000,36.90653288571184,9.288536267728993,69.0936208581904,4816629857.973145
2023-10-12,East Delhi,32000000,30.447861279282684,5.487711693820227,76.06491618460893,4822255142.050894
2023-10-13,West Delhi,32000000,36.432767951444035,16.997513099822747,77.28555165378094,4818749459.984841
2023-10-14,West Delhi,32000000,28.135332978627822,13.396521657831254,71.60854809241292,4818877317.169719
2023-10-15,Central Delhi,32000000,34.98521369587101,13.6955846046298,68.2935563424187,4816716355.012519
2023-10-16,Central Delhi,32000000,25.040686906419943,6.00524344422127,78.8287162152002,4818802081.623732
2023-10-17,West Delhi,32000000,26.683472731608312,11.593175925899427,82.80405064755224,4819691378.27313
2023-10-18,East Delhi,32000000,30.87567766414943,14.316848119733155,62.56459943947781,4815466972.096663
2023-10-19,Central Delhi,32000000,39.63380414212033,3.708410898206507,84.30423390645751,4820376088.364843
2023-10-20,West Delhi,32000000,35.54292087802251,18.658213395235713,73.93219706774643,4819839772.879529
2023-10-21,South Delhi,32000000,35.713293626141294,8.352149740778142,65.50422895480379,4816130665.259736
2023-10-22,East Delhi,32000000,31.974600160847157,8.524160727740826,71.23154843176022,4816430334.528996
2023-10-23,Central Delhi,32000000,35.81019335764138,7.431634252652691,72.47330001584861,4822112741.430652
2023-10-24,North Delhi,32000000,31.91904034859794,16.030032846643476,72.98241238216498,4818462431.967467
2023-10-25,South Delhi,32000000,31.157069180746436,1.853140042076733,69.7025673476762,4818482136.545769
2023-10-26,Central Delhi,32000000,25.077192251733564,15.244711788439986,79.76816104145105,4817258124.03183
2023-10-27,East Delhi,32000000,44.03110270253138,6.528906215967361,83.42212844174436,4821016560.447101
2023-10-28,South Delhi,32000000,26.58880831010561,17.431342507828596,80.4932432946402,4817445857.312677
2023-10-29,South Delhi,32000000,28.598172229237097,6.918778810001278,88.85481580848354,4822180195.526552
2023-10-30,East Delhi,32000000,31.38669045085818,7.486443418118502,80.43143195843518,4817756655.628468
2023-10-31,North Delhi,32000000,33.760330700430515,9.580961756731925,68.85870746935488,4816787294.444444
2023-11-01,North Delhi,32000000,28.112958809887534,4.3165457820967355,89.99587473652923,4821643849.671309
2023-11-02,East Delhi,32000000,33.162110165107144,6.95793485540271,77.96795935232339,4819588457.74292
2023-11-03,East Delhi,32000000,34.347571418809935,9.108968379551282,77.82151881027967,4821199661.892477
2023-11-04,East Delhi,32000000,23.427604862909096,6.051626417866126,68.59017103549165,4811660807.741944
2023-11-05,South Delhi,32000000,28.27738533622665,7.077604101845639,74.41386291457258,4815539785.8756
2023-11-06,South Delhi,32000000,37.59075838055436,9.211353143796611,73.37038119162429,4817747836.039965
2023-11-07,East Delhi,32000000,25.361841346744292,18.580638377720543,87.92743543353541,4819782421.986575
2023-11-08,East Delhi,32000000,31.178902293707235,16.38651939350295,77.53954391761673,4816898911.991564
2023-11-09,North Delhi,32000000,29.707365397021626,18.337253405777773,62.70781056677193,4813880244.252728
2023-11-10,Central Delhi,32000000,23.85524688531057,11.337021085145249,60.06779757330236,4816413283.325674
2023-11-11,East Delhi,32000000,28.1801541952246,8.754677645119104,73.93654426519541,4817506588.682964
2023-11-12,South Delhi,32000000,35.08499511215338,13.08556217176177,88.65899814887419,4818762919.72416
2023-11-13,East Delhi,32000000,30.115480727096234,4.317313215604505,66.87197403067098,4816325027.970127
2023-11-14,South Delhi,32000000,29.84000873694128,8.576048010544206,73.37833443004025,4814914835.646854
2023-11-15,East Delhi,32000000,26.31713518727228,3.238319248301549,81.32211115325909,4819819284.674713
2023-11-16,South Delhi,32000000,43.534267806849314,1.070709508692925,73.21675965824134,4819769818.457933
2023-11-17,South Delhi,32000000,29.614744569884266,25.163693317138875,81.75212184482274,4814597281.884176
2023-11-18,West Delhi,32000000,32.31027352449673,9.363024620774963,63.035068675527675,4815255998.657078
2023-11-19,East Delhi,32000000,32.87838968274995,4.331340531091062,67.32327939612729,4819909024.867206
2023-11-20,Central Delhi,32000000,33.170048473055914,3.3884769423433863,77.39123008941054,4816574886.893052
2023-11-21,Central Delhi,32000000,34.4832471083094,26.80510393966342,78.74095848569019,4814697599.920101
2023-11-22,East Delhi,32000000,36.60692500803664,15.01304316467493,69.79704322383019,4818344762.657103
2023-11-23,East Delhi,32000000,36.82434140709212,4.863776383191567,73.88831884658406,4816335707.288207
2023-11-24,South Delhi,32000000,35.82116877765913,7.3834744464277104,66.10974613523364,4818798897.319975
2023-11-25,Central Delhi,32000000,34.165235668635155,0.0,80.18036152872799,4816576450.923931
2023-11-26,East Delhi,32000000,37.548653707741515,0.0,81.66419547880065,4821692359.057723
2023-11-27,North Delhi,32000000,28.197727169269463,6.906059667164499,81.61335387391648,4819496153.828883
2023-11-28,East Delhi,32000000,31.10085657612199,19.70320954336166,88.72813929378373,4823275994.243037
2023-11-29,North Delhi,32000000,25.7146527945509,4.582514588329798,70.31262239135113,4819377533.62225
2023-11-30,West Delhi,32000000,31.383448682159017,12.503942890448169,74.25198182276553,4814691092.49982
2023-12-01,Central Delhi,32000000,39.07514172984561,18.777695204283813,88.76814982863914,4822481492.46121
2023-12-02,East Delhi,32000000,33.781220313937226,14.463349450995196,70.51323717981589,4816490536.62838
2023-12-03,South Delhi,32000000,38.92602657903529,11.403799968986728,64.86561455213649,4814566125.90936
2023-12-04,West Delhi,32000000,40.03051181309998,9.25218357727285,61.48539875072226,4815727413.082426
2023-12-05,South Delhi,32000000,41.74057053468278,8.587262400248902,70.88030895225914,4818060977.936141
2023-12-06,South Delhi,32000000,32.730601196298515,13.614221184390267,84.52254472304709,4817825330.8413
2023-12-07,Central Delhi,32000000,34.06385783629041,6.170718580446609,79.14596416440841,4820176539.925299
2023-12-08,Central Delhi,32000000,25.72809990984846,7.113560779881874,82.01522041008349,4820722821.503832
2023-12-09,North Delhi,32000000,41.51446127639876,2.8888758326795676,79.00165707919675,4821374687.021881
2023-12-10,East Delhi,32000000,30.186393565328597,14.889279042000336,72.25210719283736,4816438248.225848
2023-12-11,North Delhi,32000000,37.67530986545549,9.995480575004732,68.22624376541867,4815703250.294069
2023-12-12,East Delhi,32000000,32.084111166436344,12.066165517400314,62.69497010306153,4817008238.26577
2023-12-13,Central Delhi,32000000,30.708874680034544,9.36673136571946,79.66986610398989,4821177413.99713
2023-12-14,Central Delhi,32000000,41.862716212592474,10.274933176939289,85.95815851130459,4821427978.833943
2023-12-15,South Delhi,32000000,37.067663628440584,3.3116165225409873,62.83789251611356,4814976426.467664
2023-12-16,West Delhi,32000000,44.23220337483861,15.777174747976076,84.96540126198965,4819299285.389502
2023-12-17,West Delhi,32000000,26.634220100879887,9.28098624128751,60.24048895992406,4817296273.079281
2023-12-18,West Delhi,32000000,33.118855938601456,3.6309593198967294,87.66713666143946,4820864939.480486
2023-12-19,West Delhi,32000000,33.75306876132737,22.26331190181812,89.83101562533062,4820523970.144466
2023-12-20,North Delhi,32000000,33.28968633802669,9.610115754731803,68.79158168259816,4813987556.447691
2023-12-21,South Delhi,32000000,31.13249824819539,8.795560616674328,70.76819466783053,4818544245.784185
2023-12-22,Central Delhi,32000000,28.305025412691805,14.977439725016264,84.70232059665503,4821758902.24058
2023-12-23,North Delhi,32000000,28.24983214825891,3.637731991268147,62.398247990196325,4817342280.2409115
2023-12-24,North Delhi,32000000,31.27648913770118,16.473124857342857,74.41368048535983,4819382673.9644575
2023-12-25,South Delhi,32000000,38.539682278083745,12.305460471591516,62.088341723415994,4813889311.384118
2023-12-26,East Delhi,32000000,34.96347607451743,7.121784415012063,86.7086594162922,4819701478.241818
2023-12-27,East Delhi,32000000,30.76838099989672,8.269173262485229,76.45277492556848,4818614560.900395
2023-12-28,Central Delhi,32000000,33.778567527205496,24.835060982444737,60.353888738351785,4811163071.09624
2023-12-29,Central Delhi,32000000,28.27615057020188,19.343419663934387,82.36742324712384,4815509608.456363
2023-12-30,Central Delhi,32000000,29.11740111913023,0.3918254562075987,73.97095751250468,4818722934.7783375
2023-12-31,South Delhi,32000000,34.34610424260744,2.962839123924822,72.46744438140671,4816352462.928432
2024-01-01,South Delhi,32000000,33.81376098176338,9.529836411492447,69.21773822932718,4819633841.34088
2024-01-02,Central Delhi,32000000,46.25560164790199,0.0,65.99999474569123,4812866817.784118
2024-01-03,North Delhi,32000000,39.66577959233524,6.1136538399887685,87.90170429558188,4825310500.494873
2024-01-04,Central Delhi,32000000,28.47848327006522,23.426709788067495,83.96609223870597,4818855929.195202
2024-01-05,West Delhi,32000000,31.105611458696547,3.739123547470194,63.66955153775739,4817436026.614091
2024-01-06,South Delhi,32000000,33.667102371627905,22.365583565153486,87.66279120880375,4822650961.226928
2024-01-07,East Delhi,32000000,33.60085826912556,9.400569248579059,64.85763858716389,4815239396.825696
2024-01-08,Central Delhi,32000000,28.945756801127978,16.130982798390846,70.44975353680421,4815275500.800206
2024-01-09,East Delhi,32000000,33.708431023714105,11.099181254857239,73.40965944291327,4816981413.474612
2024-01-10,North Delhi,32000000,26.71871913444537,13.715051581400616,65.65025127663475,4815913604.655485
2024-01-11,East Delhi,32000000,31.499043169597414,12.344714647886402,64.16069201366594,4814988440.7637415
2024-01-12,South Delhi,32000000,24.123910928756032,17.614896485305835,80.1556318542311,4819904406.404511
2024-01-13,South Delhi,32000000,26.748407827816997,9.543097916659743,64.51010634047513,4815253212.083764
2024-01-14,East Delhi,32000000,25.016057583541034,7.953346318566209,78.09544658864542,4816072748.1441965
2024-01-15,West Delhi,32000000,30.208697773617335,7.315169604469213,75.34579318238195,4818581286.007722
2024-01-16,South Delhi,32000000,36.23904062649658,10.611571101194182,78.91221683822462,4814065511.226166
2024-01-17,North Delhi,32000000,34.616719610418166,8.74825945581171,85.14366827479806,4818422920.120731
2024-01-18,South Delhi,32000000,43.596449977503184,10.664642777954967,61.793652235322895,4813589392.830192
2024-01-19,South Delhi,32000000,37.382875669610215,15.012923617843185,89.16180529459062,4822779090.394714
2024-01-20,East Delhi,32000000,33.79174162589021,5.425080887661247,76.29461628319372,4817540251.219136
2024-01-21,West Delhi,32000000,36.295784471787165,9.290323018721915,86.17972380433255,4822508275.5864315
2024-01-22,Central Delhi,32000000,41.095949110546805,8.621258989518005,83.7559052444812,4819124981.363783
2024-01-23,East Delhi,32000000,33.53400835900577,0.0,84.5643427455056,4820353361.751501
2024-01-24,East Delhi,32000000,28.43784661758532,4.29626214079987,78.74342409112737,4817598792.467981
2024-01-25,South Delhi,32000000,33.71877913908393,14.348612684502989,83.86792231314004,4819435782.264553
2024-01-26,North Delhi,32000000,25.30193048643406,14.499862132527976,79.18442541178912,4815525096.788607
2024-01-27,West Delhi,32000000,29.135964958895833,6.195140179894053,86.23435141832394,4822633370.808524
2024-01-28,Central Delhi,32000000,29.443641702850684,0.0,89.0783935665741,4821860547.758607
2024-01-29,East Delhi,32000000,33.268259657882304,18.515576598978054,64.05376597509773,4816352912.142229
2024-01-30,East Delhi,32000000,34.549082313615145,0.0,75.04923572078167,4821140389.171216
2024-01-31,East Delhi,32000000,24.197345817414664,8.383607646668588,72.45903802509423,4816453387.366407
2024-02-01,South Delhi,32000000,30.167733296566283,0.0,66.51803600384213,4816614097.584106
2024-02-02,Central Delhi,32000000,26.125486706847603,8.985749001150504,71.9259143553864,4819006945.995042
2024-02-03,South Delhi,32000000,39.62297351836232,11.104879485489692,63.182960223973,4816481635.756911
2024-02-04,South Delhi,32000000,24.09569086094871,10.760422912560301,60.571937189452754,4815022166.700436
2024-02-05,West Delhi,32000000,34.750135168008214,17.06738779304719,74.26940604930026,4817981932.645082
2024-02-06,South Delhi,32000000,32.05321255878296,23.4928258637747,75.79694275016058,4818068053.508779
2024-02-07,South Delhi,32000000,31.946868986090397,12.423270179190407,62.1924691789575,4813943342.771598
2024-02-08,West Delhi,32000000,20.153844308211372,5.856788814929668,69.1533303559279,4816575011.4307
2024-02-09,West Delhi,32000000,36.63143665096339,17.764233416765965,64.45358908563622,4816252617.878179
2024-02-10,East Delhi,32000000,30.336172186866843,2.889835439601897,61.09914556996514,4815731663.330366
2024-02-11,North Delhi,32000000,38.809134656483074,7.79610402798393,79.02942603389627,4817459346.810432
2024-02-12,South Delhi,32000000,33.24996721031967,4.006182826377258,82.41646662590105,4818254627.893325
2024-02-13,Central Delhi,32000000,29.84640883352379,16.943391163285845,83.46388507803294,4817819649.906688
2024-02-14,North Delhi,32000000,30.894103979193503,14.604696570082822,81.50484050121457,4817156013.065349
2024-02-15,West Delhi,32000000,41.28127669528196,20.677439741914633,81.54644034989647,4818570876.8835745
2024-02-16,North Delhi,32000000,33.98944959804074,16.532238915696365,64.98493062359651,4812257681.771658
2024-02-17,East Delhi,32000000,35.7006599343404,10.481821583944502,87.20628772400572,4818298301.108277
2024-02-18,North Delhi,32000000,39.844745149881426,9.052061844359628,77.02388737628702,4817520759.381476
2024-02-19,East Delhi,32000000,34.88497786508818,11.35164341216371,83.7938769477427,4819916077.346843
2024-02-20,East Delhi,32000000,30.38085664543984,7.363595673495206,73.62766965557223,4816471752.453516
2024-02-21,North Delhi,32000000,25.240227512776148,9.475383081473064,75.43828089486276,4814810121.057599
2024-02-22,North Delhi,32000000,31.54157355087025,22.271924214061208,60.82035493510999,4810739522.440961
2024-02-23,Central Delhi,32000000,30.655420080642095,12.020760233847085,81.50663196675121,4814435179.770845
2024-02-24,North Delhi,32000000,33.22504666544016,3.544381179198462,82.95127872858936,4817568076.312561
2024-02-25,Central Delhi,32000000,29.548159969794206,12.336415204513766,78.14234734189498,4820632376.347083
2024-02-26,East Delhi,32000000,31.172538346376005,8.23368367106422,75.64988372935764,4817870329.416432
2024-02-27,West Delhi,32000000,28.494065114286595,13.28114430614912,87.14103936474402,4818544973.375892
2024-02-28,West Delhi,32000000,26.65934296542043,0.21266322005134697,60.33133661229522,4815409417.660941
2024-02-29,West Delhi,32000000,32.23649111538695,8.301573951284698,65.8772180268555,4812024844.873644
2024-03-01,West Delhi,32000000,34.41838390577625,2.290283306779717,85.64136835479479,4820604247.885779
2024-03-02,West Delhi,32000000,31.51640611023341,4.186096873506139,79.05459998542405,4817460198.5287485
2024-03-03,East Delhi,32000000,33.43916646673318,13.180441330213462,65.46636637093245,4813376001.863117
2024-03-04,Central Delhi,32000000,26.048501494850882,14.312834719459229,70.33823060689565,4816074676.486231
2024-03-05,South Delhi,32000000,31.465891578402978,2.6851598321126726,84.55331833436067,4820609157.83349
2024-03-06,East Delhi,32000000,22.69221451379879,5.4435234131161225,81.47691765082803,4821410065.323936
2024-03-07,West Delhi,32000000,33.07608713729537,4.299395105969263,80.73415720636567,4816709434.264892
2024-03-08,East Delhi,32000000,35.84595390480024,6.019320656156507,68.63482975714105,4817690397.909732
2024-03-09,Central Delhi,32000000,37.15032103084229,7.004715234249628,68.97370843186906,4817052885.669898
2024-03-10,South Delhi,32000000,30.288588268717746,1.935022077127929,80.65223056510007,4817320444.877509
2024-03-11,North Delhi,32000000,20.3724941452662,11.05576231534087,77.3802705269498,4816847385.598337
2024-03-12,North Delhi,32000000,37.44759338720969,10.233245791736726,60.818318525306374,4819035489.107156
2024-03-13,South Delhi,32000000,32.555962856513695,4.388535806400328,62.028594066783256,4813314041.092142
2024-03-14,East Delhi,32000000,21.79249612786024,9.642893541033896,88.47245192349496,4818316835.492652
2024-03-15,North Delhi,32000000,25.707242522112963,7.100887865705425,79.75906781351834,4817570235.882952
2024-03-16,Central Delhi,32000000,32.3128466833415,8.090469790953348,61.64973680723253,4816032008.057796
2024-03-17,Central Delhi,32000000,23.868490363520266,12.786863404280023,87.15838639590552,4819900950.179383
2024-03-18,South Delhi,32000000,34.09518438624609,13.829722548168904,63.22862296070761,4820591271.9392605
2024-03-19,East Delhi,32000000,20.71980560289169,16.200376514546917,62.774747359031736,4813136693.946676
2024-03-20,West Delhi,32000000,32.4254846871468,14.751815365306616,61.44872999751466,4816781288.95301
2024-03-21,North Delhi,32000000,30.987624512440863,21.810197974582483,77.18809762112154,4815195697.8608885
2024-03-22,Central Delhi,32000000,29.665690764342177,7.990833023346182,64.95731464109824,4812027953.873921
2024-03-23,South Delhi,32000000,41.485556310162515,8.835637455060965,83.84534386813428,4817831396.744377
2024-03-24,East Delhi,32000000,40.417283548390195,6.1364880679919525,77.6809571155591,4822757359.173006
2024-03-25,East Delhi,32000000,22.406193475297812,14.634773502879678,66.8615580440613,4814748205.400023
2024-03-26,Central Delhi,32000000,31.430545168105184,14.719928719127399,73.38035435942439,4818864907.120002
2024-03-27,Central Delhi,32000000,37.38262236915007,17.750620301462384,69.5661752541635,4817568011.255453
2024-03-28,North Delhi,32000000,31.76292240188252,4.1278746099321815,69.00191567602452,4816089230.034614
2024-03-29,North Delhi,32000000,36.76636980012205,8.91408279086213,67.03001468376168,4815407201.6194
2024-03-30,West Delhi,32000000,28.540870884839304,1.4176193347200385,86.69181367370193,4823285959.017783
2024-03-31,West Delhi,32000000,29.794067724432967,8.622200946618422,73.38105834154003,4815970704.930004
2024-04-01,Central Delhi,32000000,34.065856531705094,4.826394593105151,72.97075586555292,4818609091.866524
2024-04-02,East Delhi,32000000,30.500691649475016,10.421619209738962,78.99002608890375,4818465900.695612
2024-04-03,Central Delhi,32000000,45.88040342912946,4.28486429709805,87.45136233136259,4817129860.079468
2024-04-04,South Delhi,32000000,29.677887269454622,9.054569081415956,63.22296209980297,4819100474.745368
2024-04-05,Central Delhi,32000000,34.34651128379154,12.629860878209605,74.38411840201144,4816261191.804051
2024-04-06,West Delhi,32000000,33.611000753201914,4.6291102367592405,74.05302917617519,4817479568.4111185
2024-04-07,West Delhi,32000000,35.13142688406939,8.578964295421073,60.708046821354955,4815124632.502642
2024-04-08,Central Delhi,32000000,28.703422917197987,8.224371651379004,63.89249359607721,4816996693.998766
2024-04-09,South Delhi,32000000,38.553303845118776,10.324154637481625,67.8209265742229,4818087734.811493
2024-04-10,West Delhi,32000000,31.65741263158289,5.5073549068736005,77.46196007843432,4818154828.184572
2024-04-11,Central Delhi,32000000,27.57308264796615,0.5658686818160348,83.67736035130574,4819987825.3865
2024-04-12,South Delhi,32000000,36.44821020217523,16.183193595358194,68.98630192805533,4813473179.912746
2024-04-13,South Delhi,32000000,26.83885927968461,5.205386232134611,89.422936599461,4819517750.113071
2024-04-14,Central Delhi,32000000,34.50585153377851,14.842166259422974,88.04749359870169,4818026933.494795
2024-04-15,West Delhi,32000000,33.251907416398005,1.8851108133331564,73.04358386601072,4818243865.764162
2024-04-16,Central Delhi,32000000,31.216476315141378,9.848568910609051,63.126935034416185,4817642439.653919
2024-04-17,East Delhi,32000000,29.112507912787876,0.0,64.99477734439934,4817862883.042692
2024-04-18,East Delhi,32000000,27.75111229911121,0.0,82.7920917876199,4820998069.788658
2024-04-19,East Delhi,32000000,25.276252370337318,14.222598776465992,77.97626221785733,4813962573.18871
2024-04-20,East Delhi,32000000,35.12564932941707,8.100719927423562,83.44166954585396,4823602029.786163
2024-04-21,West Delhi,32000000,28.546124380286418,18.792746269217993,67.0959250670787,4818422957.419676
2024-04-22,South Delhi,32000000,37.344055812078835,18.49320162557204,75.33197065045167,4813614306.561361
2024-04-23,West Delhi,32000000,28.72428563995408,16.940914989502108,83.05629250174172,4816345598.183585
2024-04-24,South Delhi,32000000,28.687142395577126,1.8647317161537345,61.22893290817081,4815607339.934274
2024-04-25,East Delhi,32000000,33.88183284802166,12.763816116016647,69.88325193287938,4816760765.578498
2024-04-26,South Delhi,32000000,36.12339959738403,12.66542580035356,71.10540351404057,4819405376.682715
2024-04-27,South Delhi,32000000,38.48477531526464,9.361697500458995,83.453771526468,4823014063.379875
2024-04-28,South Delhi,32000000,34.65289039630555,10.818186810566969,73.16636335467203,4818425056.894462
2024-04-29,Central Delhi,32000000,39.794681669251666,3.041976857297839,60.61987501002112,4817701976.951615
2024-04-30,West Delhi,32000000,34.219711397442566,0.0,72.32616841155145,4815460477.091995
2024-05-01,North Delhi,32000000,29.92281851667784,5.8829518284198805,65.60758020878876,4813208489.028541
2024-05-02,Central Delhi,32000000,31.13816951220806,10.307621819013757,83.48677187570055,4819204886.96429
2024-05-03,East Delhi,32000000,30.735736478714433,18.210044431918316,78.24329414584233,4816716466.59973
2024-05-04,South Delhi,32000000,36.649272644306855,13.804595069326151,67.88538872722219,4813393429.481391
2024-05-05,Central Delhi,32000000,34.48591884689342,6.487566332679032,89.78187168301687,4820183800.5847645
2024-05-06,North Delhi,32000000,32.47432227246305,13.868842191341901,71.6283742825124,4816371814.388889
2024-05-07,West Delhi,32000000,31.700930963063737,1.540498550997956,86.29416573322067,4817791193.809845
2024-05-08,South Delhi,32000000,29.949488535689678,8.063788842158012,68.95655228122601,4816236624.817153
2024-05-09,North Delhi,32000000,30.015697162498817,11.458365662472456,85.63928891200169,4815483585.290396
2024-05-10,South Delhi,32000000,31.832880399014602,7.454977184659802,61.53312953863211,4813781506.291473
2024-05-11,West Delhi,32000000,36.3641402076955,21.70284137007966,81.40302303373566,4816359370.13632
2024-05-12,Central Delhi,32000000,28.838132855733107,5.853258042711618,89.21488954698549,4822919310.348853
2024-05-13,West Delhi,32000000,35.24521515498464,12.413919648512955,88.11215584849292,4820579133.245728
2024-05-14,North Delhi,32000000,40.04940539499462,0.35298760162587683,60.68541493237626,4816640214.338862
2024-05-15,East Delhi,32000000,33.99364718173329,2.8972502508249143,70.29324133894002,4817978672.733283
2024-05-16,South Delhi,32000000,22.227386985284504,6.61321231103641,89.60966590421748,4817936954.063439
2024-05-17,East Delhi,32000000,24.59587313952474,8.84384435706836,81.85782558408232,4817875333.119819
2024-05-18,East Delhi,32000000,36.810706153995326,12.699911529291118,79.0651488788087,4819322750.987935
2024-05-19,Central Delhi,32000000,28.912181865190753,10.79123990229388,60.55414233738217,4812328885.462187
2024-05-20,South Delhi,32000000,31.01900070453626,16.157336413567908,80.10937445347383,4821169949.076564
2024-05-21,Central Delhi,32000000,40.29471648707401,9.028271022727653,80.94541464652839,4820663784.658919
2024-05-22,North Delhi,32000000,24.42374878817214,4.6286997702947135,89.9365490709402,4818751799.259986
2024-05-23,North Delhi,32000000,20.699233006679314,3.4954129710029953,82.08740525560593,4821256965.226836
2024-05-24,North Delhi,32000000,36.25506366580055,14.266600907071389,75.56368072987564,4819324986.217663
2024-05-25,North Delhi,32000000,33.015973261210455,8.641773777846353,63.244836377131506,4815539609.396945
2024-05-26,South Delhi,32000000,33.71117839226222,10.040151598649457,70.43471435183233,4818253316.346127
2024-05-27,East Delhi,32000000,38.08646731354818,7.69148378990945,70.87671203301244,4818142377.680944
2024-05-28,South Delhi,32000000,36.29087465586774,13.588856134025207,87.30010074848991,4818948952.231552
2024-05-29,East Delhi,32000000,29.09662832650161,15.428818280385467,81.1713459631406,4816925470.830298
2024-05-30,West Delhi,32000000,23.744446093639972,9.050001014333342,73.41769051936396,4817115475.233921
2024-05-31,West Delhi,32000000,31.316127241960153,1.4845737014411462,87.92899959421966,4821769905.964778
2024-06-01,North Delhi,32000000,31.40574225415424,8.556162728977634,74.27049552152997,4820740628.662353
2024-06-02,North Delhi,32000000,39.10180750992444,12.365350228912346,84.10101077017482,4820125334.350825
2024-06-03,South Delhi,32000000,33.2656559377673,26.26951112916012,76.16155574183509,4817830033.677049
2024-06-04,South Delhi,32000000,35.04647272394281,14.66848938388114,89.942501142516,4820607480.481901
2024-06-05,West Delhi,32000000,38.371953331820734,4.297400768411452,88.31673963574073,4822530608.329727
2024-06-06,East Delhi,32000000,37.32173458960645,17.195332673743607,73.66873864045495,4818389570.114144
2024-06-07,West Delhi,32000000,20.391634691075172,7.3353170679398385,68.65419829536256,4814016730.706835
2024-06-08,East Delhi,32000000,35.831631557240094,11.904488435043007,75.67464121760248,4820169697.845249
2024-06-09,Central Delhi,32000000,24.42816319820185,9.974528475034516,61.125813163716515,4815893955.882097
2024-06-10,North Delhi,32000000,27.822095438197028,15.208963847850269,65.54817723502244,4814130146.958867
2024-06-11,North Delhi,32000000,38.14774342577268,15.9890011420902,69.94297138591756,4817638723.349828
2024-06-12,East Delhi,32000000,39.13234017265886,6.080821902507624,72.30186161082962,4818384458.151817
2024-06-13,South Delhi,32000000,38.24109106089785,15.45832473376569,70.4799079116121,4817102999.07388
2024-06-14,South Delhi,32000000,33.523619405596946,9.032194326861335,89.19301223441244,4821964920.3348875
2024-06-15,North Delhi,32000000,38.092696568809984,16.377189409811738,86.48634608931395,4821986957.3171015
2024-06-16,West Delhi,32000000,28.86385603408007,9.500288586252694,64.94233503746827,4812713980.355772
2024-06-17,Central Delhi,32000000,18.162408111723106,12.308765497605735,75.72529605633923,4812097416.413411
2024-06-18,West Delhi,32000000,22.28903667515568,15.654264691326162,61.90298645069404,4813411749.087643
2024-06-19,East Delhi,32000000,35.14866452943592,11.828637295175465,79.91358078803962,4817864123.199913
2024-06-20,West Delhi,32000000,27.68755449226598,10.193170296674595,71.45199343087235,4819062214.50755
2024-06-21,North Delhi,32000000,29.958664844416287,9.72331465008368,72.53144446286822,4814545580.592354
2024-06-22,West Delhi,32000000,24.92209976222947,6.743012486779868,60.74238194501532,4816035017.912308
2024-06-23,South Delhi,32000000,30.795945381278724,15.095240600090616,72.79688688239466,4818290460.317571
2024-06-24,South Delhi,32000000,37.216727581197546,8.72062483515892,84.76741300240526,4821807388.30437
2024-06-25,South Delhi,32000000,34.7304687852763,8.425110451179515,67.98742155999663,4818100752.648711
2024-06-26,South Delhi,32000000,34.610156534156374,19.63848305798351,81.00705177861904,4814420641.5060215
2024-06-27,South Delhi,32000000,23.895980927832653,0.0,80.74265952044917,4815495788.70836
2024-06-28,West Delhi,32000000,23.7536413716022,14.843561025780083,72.45427371332364,4816957741.202742
2024-06-29,West Delhi,32000000,27.58497195787391,15.56471288070923,80.75333135894935,4816705496.279406
2024-06-30,Central Delhi,32000000,27.749696533298437,11.46095680904118,88.4504362702547,4820233441.996495
2024-07-01,West Delhi,32000000,25.365102577198392,12.478648763483097,70.19497074843142,4815164570.052315
2024-07-02,East Delhi,32000000,32.2169598203301,4.712752453366117,65.27758891167674,4817285538.223056
2024-07-03,North Delhi,32000000,35.29967916174694,20.845867143338157,69.12810976044501,4814728780.385506
2024-07-04,North Delhi,32000000,27.376668468797533,4.149031559615407,63.95494843967472,4818653008.176056
2024-07-05,East Delhi,32000000,40.59846718316132,4.613575960994518,66.56408102518184,4815609913.180592
2024-07-06,East Delhi,32000000,35.078866013720216,2.3238152759028097,61.767124040961164,4815134340.547128
2024-07-07,North Delhi,32000000,41.69973803919363,2.3088829510366438,66.86453907406587,4818939888.44842
2024-07-08,South Delhi,32000000,30.222893027250297,9.443071910780798,79.82095074865344,4817988931.401007
2024-07-09,East Delhi,32000000,34.61236072912579,3.490962823048047,60.136648908977804,4815960445.935631
2024-07-10,West Delhi,32000000,26.176627665209033,10.204425648724694,80.55290359114645,4817244395.396043
2024-07-11,South Delhi,32000000,33.01934464721863,8.505602234866252,68.42089263657711,4815657342.083743
2024-07-12,North Delhi,32000000,26.273171252506298,10.609585652782402,77.28225750416951,4816416751.084758
2024-07-13,Central Delhi,32000000,35.84251437812607,15.634086352557565,76.97888711064019,4815420539.679233
2024-07-14,North Delhi,32000000,31.19224677383606,9.537727048800106,77.89889579942928,4816786218.869033
2024-07-15,Central Delhi,32000000,48.37758176260088,4.984772212936933,65.11372545281323,4820971610.789138
2024-07-16,South Delhi,32000000,39.55192911120306,1.997232064040281,65.51023880097837,4818026963.93963
2024-07-17,South Delhi,32000000,37.08137360370105,5.241608665709283,79.72543747227121,4823489837.680185
2024-07-18,East Delhi,32000000,30.35604766646783,3.505297356915415,79.24793631554817,4821263046.765427
2024-07-19,North Delhi,32000000,28.769346658445027,5.52429719030852,84.47690170689995,4820313698.326323
2024-07-20,Central Delhi,32000000,34.37002621625649,9.519796286204787,73.22908098018053,4817615766.240712
